frame,face_detected,y_raw,y_smooth
0,0,-1,-1
1,1,7,7
2,1,7,7
3,1,7,7
4,1,7,7
5,1,7,7
6,1,7,7
7,1,7,7
8,1,7,7
9,1,7,7
10,1,7,7
11,1,7,7
12,1,7,7
13,1,7,7
14,1,7,7
15,1,7,7
16,1,7,7
17,1,7,7
18,1,7,7
19,1,7,7
20,1,7,7
21,1,7,7
22,1,7,7
23,1,7,7
24,1,7,7
25,1,7,7
26,1,7,7
27,1,7,7
28,1,7,7
29,1,7,7
30,1,7,7
31,1,7,7
32,1,2,7
33,1,7,7
34,1,7,7
35,1,7,7
36,1,7,7
37,1,7,7
38,1,7,7
39,1,7,7
40,1,7,7
41,1,7,7
42,1,7,7
43,1,7,7
44,1,7,7
45,1,7,7
46,1,7,7
47,1,2,7
48,1,7,7
49,1,7,7
50,1,7,7
51,1,7,7
52,1,7,7
53,1,7,7
54,1,7,7
55,1,7,7
56,1,7,7
57,1,7,7
58,1,7,7
59,1,7,7
60,1,7,7
61,1,7,7
62,1,7,7
63,1,7,7
64,1,7,7
